typing_speed,avg_hold_ms,std_hold_ms,avg_interkey_ms,backspace_rate,punctuation_rate,uppercase_rate,digit_rate,char_count,label
4.179136001102276,117.81640260555862,33.46680347782011,241.8330984544267,2.7027027027027026,8.108108108108109,0.0,0.0,37,0
4.019129066893379,124.32988283802746,27.075848728536617,250.13090733680943,4.807692307692308,9.615384615384617,0.0,0.0,104,0
4.020436079409896,121.05867638829973,30.618457067061264,251.01459421122,3.896103896103896,6.493506493506493,0.0,0.0,77,0
4.115747762770993,123.0327346995666,29.23442829508463,243.9846946764096,1.2048192771084338,6.024096385542169,0.0,0.0,83,0
4.187371384116417,116.28576109859085,30.773474950673403,240.02656103494314,2.272727272727273,4.545454545454546,0.0,0.0,88,0
4.219309879812406,119.75856881130814,30.48660478139985,237.98594910853288,0.8849557522123894,5.3097345132743365,0.0,0.0,113,0
4.54887509293631,120.36177228269331,28.8454620065887,223.7983272098711,0.0,4.545454545454546,0.0,0.0,22,0
4.127579566971219,122.50238765108875,27.05998992835907,244.5190129621781,3.508771929824561,8.771929824561402,0.0,0.0,57,0
4.072040915310246,124.07560289493223,30.427200890322663,248.31075876089562,0.0,2.127659574468085,0.0,0.0,47,0
4.117901395691266,120.37301516988792,32.97518160070609,244.94390171877183,1.098901098901099,5.4945054945054945,0.0,0.0,91,0
4.024838383245186,120.12714029205863,32.45695439412196,256.37753357427624,5.0,5.0,0.0,0.0,20,0
4.356517253446151,115.03898576748533,29.942119972171206,231.24675722478844,1.2987012987012987,9.090909090909092,0.0,0.0,77,0
4.356839845993504,115.41055937255445,28.98334766911724,231.75216540440226,3.1746031746031744,4.761904761904762,0.0,0.0,63,0
4.115883710427969,126.41605206516226,35.474201519462206,247.35680437477066,2.4390243902439024,7.317073170731707,0.0,0.0,41,0
4.483026951197723,118.41464232189645,29.481588400936086,225.75804699896432,5.555555555555555,8.333333333333332,0.0,0.0,36,0
4.152083408471947,119.83790918343759,28.87728669398311,242.60702129811034,3.061224489795918,3.061224489795918,0.0,0.0,98,0
4.07629050744962,118.77518831461717,29.51917505150497,246.48354445503526,1.1627906976744187,10.465116279069768,0.0,0.0,86,0
4.116131622021519,117.31182969211251,31.087434087486912,244.23050900866494,2.2988505747126435,3.4482758620689653,0.0,0.0,87,0
4.23009533387234,127.11034860008903,29.10025458857948,239.24974928932684,7.4074074074074066,0.0,0.0,0.0,27,0
4.413788135140693,122.44225886337554,31.522355428198537,229.2627831772923,0.0,12.903225806451612,0.0,0.0,31,0
3.865252436539702,127.14291191614859,33.01279888620462,264.6854353647037,4.166666666666666,4.166666666666666,0.0,0.0,24,0
4.220841915408751,116.22079339207038,31.198084152993136,239.97809938336815,0.0,10.638297872340425,0.0,0.0,47,0
4.051210735156585,122.69212296254395,30.45442286902708,248.2945579011745,0.9090909090909091,6.363636363636363,0.0,0.0,110,0
4.213087257929407,119.28805031092485,29.252644533016966,238.78608542237282,1.834862385321101,5.5045871559633035,0.0,0.0,109,0
4.356966005846334,115.84289118707277,23.906390356264804,230.57306876203495,3.389830508474576,4.23728813559322,0.0,0.0,118,0
4.072145813431858,120.54476194648801,31.299593709605695,249.64259538503967,2.5,5.0,0.0,0.0,40,0
4.247747391946132,117.40221457467482,25.17027433373728,236.94201750233273,3.3333333333333335,11.666666666666666,0.0,0.0,60,0
4.165541783338115,120.52638343101198,31.1084475578273,240.8545274598019,0.9345794392523363,6.5420560747663545,0.0,0.0,107,0
4.135130250126222,121.40357225487546,27.7510068819695,242.94934391240756,0.8403361344537815,6.722689075630252,0.0,0.0,119,0
4.092161217860577,125.88570206590441,26.365482814422005,246.51665275615738,0.0,6.666666666666667,0.0,0.0,75,0
4.0976015156474705,122.1764580657916,29.347017521110715,245.53162994877556,3.3707865168539324,5.617977528089887,0.0,0.0,89,0
4.426417948681455,115.97743674258274,30.478490619603207,228.4884133731707,0.0,1.8181818181818181,0.0,0.0,55,0
4.152579000019775,118.33040844057352,26.489395998409822,242.63737126613657,2.666666666666667,5.333333333333334,0.0,0.0,75,0
4.327639352384315,119.47956410739825,30.247456763055347,232.4176045944584,2.1739130434782608,5.434782608695652,0.0,0.0,92,0
4.308692378348596,120.87160043983924,26.443208110207376,233.49375702387812,1.0204081632653061,6.122448979591836,0.0,0.0,98,0
4.146080414934212,122.1694506570593,27.867920458556327,245.39993131938607,3.225806451612903,16.129032258064516,0.0,0.0,31,0
4.247727688440587,122.04389013412741,29.000328773099657,237.1929596406509,3.4482758620689653,10.344827586206897,0.0,0.0,58,0
4.539423827766605,120.4829781429656,36.434859420035856,224.5662434536636,0.0,10.0,0.0,0.0,20,0
4.252887474782592,118.23615229222133,33.55101323964869,235.8150907728899,5.0,3.0,0.0,0.0,100,0
4.051738515797708,121.87961244447662,28.867206485657036,248.7751207941283,0.0,5.769230769230769,0.0,0.0,52,0
4.086762760210655,121.9723532895336,26.247214430850075,245.94577160765175,0.0,2.4691358024691357,0.0,0.0,81,0
4.420615076963069,116.45379244788026,32.61279378877235,227.4736311518186,0.8849557522123894,2.6548672566371683,0.0,0.0,113,0
4.104918064953205,119.60226340052192,33.04183660660442,244.94595569409182,2.0,7.000000000000001,0.0,0.0,100,0
4.1137411790613285,126.09139824965216,29.61517514113178,246.144384584942,0.0,8.108108108108109,0.0,0.0,37,0
4.1102444631768424,124.50952500921898,31.106620046331557,244.94198174632749,2.857142857142857,5.714285714285714,0.0,0.0,70,0
4.129893029290526,123.39366644533212,34.7522374302434,244.40390689516917,4.761904761904762,1.5873015873015872,0.0,0.0,63,0
4.191353613411106,117.0768305625206,28.50506992351062,239.41622121860578,1.4084507042253522,1.4084507042253522,0.0,0.0,71,0
4.226912420762742,115.18654493764114,29.086148140849005,238.4648185778481,3.278688524590164,8.19672131147541,0.0,0.0,61,0
4.356074588095635,125.909050149929,33.54532409062387,233.5789700686297,0.0,10.0,0.0,0.0,20,0
4.10230362089147,125.02318867919674,29.222377505766673,244.49014276701476,3.5398230088495577,5.3097345132743365,0.0,0.0,113,0
4.339031727669572,120.03751119429077,31.859605114461154,231.54006023011556,1.9607843137254901,2.941176470588235,0.0,0.0,102,0
4.08490430462543,119.8753692637456,26.893002673454607,252.5425080958045,4.761904761904762,0.0,0.0,0.0,21,0
4.232519652256962,115.7062940702205,30.693495224736605,241.0216205815056,3.225806451612903,3.225806451612903,0.0,0.0,31,0
4.00900354988936,125.5808015077715,27.28709555544273,251.25012081919664,1.1904761904761905,8.333333333333332,0.0,0.0,84,0
3.834847801476772,123.37452100704186,29.914779033810362,266.47503882235867,0.0,7.4074074074074066,0.0,0.0,27,0
4.195212167392782,121.56666213876204,31.669194345979992,239.41190792423023,1.7241379310344827,7.758620689655173,0.0,0.0,116,0
4.485284152818613,120.53924135277312,30.795282353580188,228.21579962340704,0.0,3.3333333333333335,0.0,0.0,30,0
4.090841522313056,116.80350536419138,29.204239111106777,246.10612655224188,1.9230769230769231,6.730769230769231,0.0,0.0,104,0
4.06952606409793,123.99160127259363,32.166499218778235,247.28959941545742,1.36986301369863,2.73972602739726,0.0,0.0,73,0
3.883711597483235,129.66322505299428,31.24432021496157,261.3437441785386,4.761904761904762,2.380952380952381,0.0,0.0,42,0
4.294598426085805,118.56754475916235,30.35316649411771,234.0910665241957,2.608695652173913,6.086956521739131,0.0,0.0,115,0
4.350425661471691,115.84239123980188,29.00028993083644,231.23493191957365,7.462686567164178,4.477611940298507,0.0,0.0,67,0
4.279914478524845,118.26161782472563,29.96433169870518,235.45892891123086,1.5873015873015872,1.5873015873015872,0.0,0.0,63,0
4.266734410425411,117.75888628116846,32.37135652968582,235.6077829449121,2.7522935779816518,3.669724770642202,0.0,0.0,109,0
4.18410295081735,123.48561461111957,26.702515980928947,240.89815445930893,1.4492753623188406,7.246376811594203,0.0,0.0,69,0
4.165393283131928,118.7882797471713,28.192569714071567,241.79269752773334,2.247191011235955,7.865168539325842,0.0,0.0,89,0
4.23215478951602,126.15318108844492,40.24612460257594,238.72524663292106,0.0,15.0,0.0,0.0,20,0
4.159714388424818,118.1116484627683,26.991857527756384,242.1558013812478,4.444444444444445,4.444444444444445,0.0,0.0,90,0
3.9789873191489793,127.27345146388805,28.51428821952841,253.27861534181847,4.3478260869565215,4.3478260869565215,0.0,0.0,46,0
4.010487896460563,125.08050653476874,31.488868371024182,253.8974118082311,0.0,3.225806451612903,0.0,0.0,31,0
4.134139936347402,123.03096369489764,27.30241352001894,245.40943167274824,2.2222222222222223,8.88888888888889,0.0,0.0,45,0
4.085521941792725,122.64193368331867,26.542968670444342,246.0581175287212,2.3529411764705883,4.705882352941177,0.0,0.0,85,0
4.351118879241532,122.66896982875585,25.693536374109016,232.8045958102797,0.0,9.67741935483871,0.0,0.0,31,0
4.061431759582609,121.19948227844068,31.003915796113976,248.0960562162159,4.6875,7.8125,0.0,0.0,64,0
4.004463603074618,118.75834016959115,20.626379992317762,254.21479780030722,0.0,0.0,0.0,0.0,25,0
4.128991996343744,126.00101485844726,26.44753840004915,244.85222936353674,1.8181818181818181,0.0,0.0,0.0,55,0
4.281678115933497,120.0317637935414,30.584958891760678,235.59085740864688,3.4482758620689653,8.620689655172415,0.0,0.0,58,0
4.0612852886816375,112.42401632886104,28.616045238694387,249.43110519542992,2.0408163265306123,10.204081632653061,0.0,0.0,49,0
4.0698910899623835,119.35851150122276,26.234572952103477,247.60914860939317,0.0,9.615384615384617,0.0,0.0,52,0
4.12730478673079,118.16572738894678,28.623318934388454,246.2340215950709,0.0,11.627906976744185,0.0,0.0,43,0
4.1731622463275615,116.41251331834175,31.153152909417678,241.41030581842222,4.444444444444445,6.666666666666667,0.0,0.0,90,0
4.18706031923333,118.19824184181999,33.08197637757867,240.85333515965578,0.0,8.064516129032258,0.0,0.0,62,0
4.145369156443317,120.12571818501291,30.12741695552535,242.52106336164718,2.857142857142857,5.714285714285714,0.0,0.0,105,0
3.9740883003342913,126.81576020715562,34.14121008043765,255.1713338996407,0.0,11.76470588235294,0.0,0.0,34,0
4.197554523246278,114.42194646073365,29.178394256138358,243.13816339588743,3.571428571428571,7.142857142857142,0.0,0.0,28,0
4.041614215590368,124.05505978467748,33.442786691725374,255.33631670327287,0.0,9.090909090909092,0.0,0.0,22,0
4.164706352487028,122.04514431717368,27.4815163347698,242.9189401530747,0.0,3.9215686274509802,0.0,0.0,51,0
4.154390786219114,116.68018448384335,32.08724763563352,242.24590907411203,4.615384615384616,6.153846153846154,0.0,0.0,65,0
4.174641836819401,119.57536379206799,28.32024081599414,242.79167255909564,4.3478260869565215,6.521739130434782,0.0,0.0,46,0
4.147086669740202,121.49763771380447,31.950035060109226,246.42881101095148,0.0,8.695652173913043,0.0,0.0,23,0
4.105670342705621,122.8942857825471,33.95778991246732,244.79197288339194,2.4096385542168677,6.024096385542169,0.0,0.0,83,0
4.244581850095988,118.35125641135573,29.736701269029524,236.88555458210092,3.9603960396039604,4.9504950495049505,0.0,0.0,101,0
4.067389851817094,124.14554703902085,25.392560142792323,247.14897454989048,2.7777777777777777,5.555555555555555,0.0,0.0,108,0
4.058102514436959,124.7514875638248,31.024172879666764,247.90690644400328,0.0,8.035714285714286,0.0,0.0,112,0
4.1410266720825515,118.43761104928281,24.700809818487528,244.27014745558284,0.0,2.4390243902439024,0.0,0.0,41,0
4.214912145808123,122.61074971695044,24.979171893527862,239.24677618326658,0.0,1.5873015873015872,0.0,0.0,63,0
4.401834437316101,122.18691203209222,33.40632443934111,230.17275421166255,7.8431372549019605,3.9215686274509802,0.0,0.0,51,0
4.1391036729380195,115.55500170963725,29.1772545389772,244.2380039433523,2.8169014084507045,9.859154929577464,0.0,0.0,71,0
4.226053014448248,121.45618007893896,29.31669000535297,237.5815111654274,0.0,4.705882352941177,0.0,0.0,85,0
4.099304428082354,121.47958088034507,31.297657871340302,245.37181021527888,1.0638297872340425,12.76595744680851,0.0,0.0,94,0
4.028608911708947,119.30145277501713,28.804026091075535,249.69402914940932,2.8169014084507045,4.225352112676056,0.0,0.0,71,0
4.347359504169165,118.31495649800097,28.711154694145897,232.2888165971952,3.4482758620689653,12.068965517241379,0.0,0.0,58,0
4.004786099992567,122.53854678877566,32.73570673737673,252.64828142914203,4.0,10.0,0.0,0.0,50,0
4.43499434121572,117.16038873348403,32.25064277268823,227.86810270101154,2.380952380952381,4.761904761904762,0.0,0.0,42,0
4.095019703414689,120.74720970898923,32.83173039641763,245.99777300294542,1.0101010101010102,6.0606060606060606,0.0,0.0,99,0
4.236276158799349,120.2849034911058,28.276080135687174,237.72443785654767,0.0,3.1578947368421053,0.0,0.0,95,0
4.277126325025896,123.54798927677732,29.251380423281606,235.96703724262966,0.0,7.142857142857142,0.0,0.0,42,0
4.146574397860761,114.90840587862587,32.72527309423328,245.25042323719316,3.0303030303030303,0.0,0.0,0.0,33,0
4.234999117135285,118.95234667736617,32.84360996133226,237.8010210495381,0.0,3.3707865168539324,0.0,0.0,89,0
4.401946901769979,115.73187789007855,31.566887164601198,231.1970501348554,3.125,3.125,0.0,0.0,32,0
4.178973590567968,120.40116535843457,30.03700788495111,240.40321005477267,4.545454545454546,6.363636363636363,0.0,0.0,110,0
4.143617841007378,117.5956101982286,31.91310220085049,242.38085752143792,3.361344537815126,9.243697478991598,0.0,0.0,119,0
4.11617431962333,127.06022622209056,27.831270984254083,246.20829023940036,0.0,8.571428571428571,0.0,0.0,35,0
4.106251933653888,120.00232244090994,29.345385139391436,244.61439282516653,1.098901098901099,6.593406593406594,0.0,0.0,91,0
4.113053094360266,120.23661621958045,29.84557307811368,244.0425634208529,3.418803418803419,10.256410256410255,0.0,0.0,117,0
4.103780906777424,118.34822979407201,29.126133258558163,245.4514681172683,2.73972602739726,2.73972602739726,0.0,0.0,73,0
4.164704186481772,118.04289747503502,29.646376705540252,240.82417871196324,3.4782608695652173,6.956521739130435,0.0,0.0,115,0
4.223025295889806,121.1848172088595,29.33336275541775,238.71893514506536,2.4691358024691357,7.4074074074074066,0.0,0.0,81,0
4.176655546691926,119.08409060764608,29.148877074746068,240.3738416125192,0.0,4.819277108433735,0.0,0.0,83,0
4.103911653876684,117.2399692269939,29.69020840565104,245.0746042400879,2.7027027027027026,6.306306306306306,0.0,0.0,111,0
4.091925652728765,118.68883582594813,33.0120463017891,245.55166335604932,0.0,5.5045871559633035,0.0,0.0,109,0
4.285127835301592,119.3350929625546,32.20793238161013,234.1518977147786,0.9615384615384616,4.807692307692308,0.0,0.0,104,0
4.077756292758928,121.64554136073724,27.684348158011858,246.4819303527035,0.9345794392523363,8.411214953271028,0.0,0.0,107,0
4.082868385832266,118.1643639042339,28.73383730549969,246.76049435254572,1.2345679012345678,9.876543209876543,0.0,0.0,81,0
4.233457435695851,114.76661984780615,27.491118971126177,238.10989501780205,2.5316455696202533,5.063291139240507,0.0,0.0,79,0
4.458732771288014,104.51440625975367,37.06052669932865,228.2926899640629,0.0,9.523809523809524,0.0,0.0,21,0
4.0439467844725066,119.97047389817786,30.472440002287144,248.7682660010801,2.5974025974025974,6.493506493506493,0.0,0.0,77,0
4.354732406547221,110.51743364422632,28.199369589759634,231.05627871340513,0.0,4.761904761904762,0.0,0.0,63,0
3.9968613992463755,120.26132052759252,27.87234696569948,252.01380453225698,0.0,6.25,0.0,0.0,64,0
4.271766538928499,117.86714774741853,28.49837760459813,236.08608079999578,1.4925373134328357,5.970149253731343,0.0,0.0,67,0
4.177796817356849,120.56101064091189,29.220532632216315,245.84719207581946,0.0,14.814814814814813,0.0,0.0,27,0
4.246534290315888,122.63886957443638,26.298672174486736,237.89435774617758,2.564102564102564,0.0,0.0,0.0,39,0
4.060549377521189,114.00738041389381,32.78241168072848,248.24441660942003,1.1904761904761905,4.761904761904762,0.0,0.0,84,0
4.061499029052645,120.14818468065187,27.012925772073302,247.30602891376395,1.8181818181818181,13.636363636363635,0.0,0.0,110,0
4.020451643097372,122.17446711776967,31.166279465595125,249.87111656864826,0.0,6.1946902654867255,0.0,0.0,113,0
4.0351709604912545,115.24917039033838,29.44426694984521,249.41117199841784,1.098901098901099,6.593406593406594,0.0,0.0,91,0
4.219846262825976,121.5639131857486,32.5743494891633,238.18983734889636,1.8867924528301887,9.433962264150944,0.0,0.0,106,0
4.101138971902673,119.47562895291213,26.067543634626436,245.1867113787479,2.127659574468085,5.319148936170213,0.0,0.0,94,0
4.231689556672783,112.5309452900194,27.281647012241873,238.04532445554065,0.0,8.571428571428571,0.0,0.0,70,0
4.2417957707647425,125.7836849445305,25.950416584920713,239.59654753760222,5.0,2.5,0.0,0.0,40,0
4.041895391788185,124.21079757528322,30.530334704394175,249.27163561386584,1.3888888888888888,2.7777777777777777,0.0,0.0,72,0
4.128565517422577,118.21833822741472,27.771213505536522,243.69548346606493,3.260869565217391,3.260869565217391,0.0,0.0,92,0
4.274461491069956,117.8435813484737,31.26956221458984,235.24028387732548,0.9803921568627451,6.862745098039216,0.0,0.0,102,0
4.224018048317374,116.32899351207989,27.783314648063552,238.78902389336918,3.225806451612903,6.451612903225806,0.0,0.0,62,0
4.4019282309518175,113.3325944104496,27.96728543909538,229.15736826929796,2.083333333333333,4.166666666666666,0.0,0.0,48,0
4.16121845563196,117.50986280341871,31.508881465497517,241.65602079973084,4.285714285714286,1.4285714285714286,0.0,0.0,70,0
4.091217685416154,122.70568549848575,30.16393961882322,247.1467457823196,3.8461538461538463,3.8461538461538463,0.0,0.0,52,0
4.399702406810523,122.90316585884102,29.58463282655228,230.6357316833906,4.545454545454546,9.090909090909092,0.0,0.0,22,0
4.049563932596624,124.70954292948723,27.684563676829193,248.25744600459797,1.1764705882352942,4.705882352941177,0.0,0.0,85,0
3.9431955145635786,125.26724705906778,34.33991202904459,256.3276976725241,4.0,6.666666666666667,0.0,0.0,75,0
4.080137708408234,119.70483851613746,29.60921589170995,245.944397435762,0.0,7.964601769911504,0.0,0.0,113,0
4.002553676117219,121.85970587113388,26.9625875204121,252.2484286059967,5.263157894736842,3.508771929824561,0.0,0.0,57,0
4.223082970779191,121.24076158252562,27.064227244216333,237.4897550046792,0.8620689655172413,6.0344827586206895,0.0,0.0,116,0
4.120636045145348,117.86147126854756,32.22460357485119,243.77555609394662,4.081632653061225,3.061224489795918,0.0,0.0,98,0
4.376536796506515,114.88883189868072,30.165248481610547,229.4908385873649,0.0,4.761904761904762,0.0,0.0,105,0
4.214116738882797,118.50292705235478,31.495073959858015,238.92018366785163,2.631578947368421,1.7543859649122806,0.0,0.0,114,0
4.232825934763555,116.86837157893675,29.73489286237757,237.3736614643959,4.040404040404041,5.05050505050505,0.0,0.0,99,0
4.018094087845696,126.56169817685519,32.17225980828111,250.0958409604858,4.0,6.0,0.0,0.0,100,0
4.341251048310561,120.53024211445033,30.138274325368865,232.57414065144485,2.1739130434782608,13.043478260869565,0.0,0.0,46,0
4.141221406427577,124.06526675811058,28.73464365330613,242.4267406974681,4.166666666666666,5.208333333333334,0.0,0.0,96,0
4.2821597867686,119.53613709391998,31.419531742325084,236.23597576879473,2.3255813953488373,4.651162790697675,0.0,0.0,43,0
4.095829970743828,116.81246289012584,29.75766740382292,247.53371043570357,2.380952380952381,0.0,0.0,0.0,42,0
4.224264632502589,118.54921192981848,27.059372000443243,238.51540119812097,3.571428571428571,1.7857142857142856,0.0,0.0,56,0
4.024232619155458,122.82897500183017,28.80503561864947,249.9859046408668,3.5294117647058822,7.0588235294117645,0.0,0.0,85,0
4.0395903405069165,112.00961221638651,29.167777127209355,254.421853671587,4.166666666666666,8.333333333333332,0.0,0.0,24,0
4.184078373413698,120.11268218147141,31.746857719410865,241.14693428795465,1.4492753623188406,5.797101449275362,0.0,0.0,69,0
4.2804024544792965,120.51964880729952,35.383281141813846,235.62064546947693,2.083333333333333,8.333333333333332,0.0,0.0,48,0
4.406761072004055,110.08817096374068,36.313669995918936,232.62402771661723,0.0,0.0,0.0,0.0,28,0
4.160881557688573,121.044850424629,30.4028341403637,243.82785124335385,3.8461538461538463,7.6923076923076925,0.0,0.0,26,0
3.920290729629866,123.52910741455409,27.064038921136746,259.3846031013342,4.0,8.0,0.0,0.0,25,0
4.064742717027725,121.79654437976905,33.211159876431644,248.01370713137823,1.694915254237288,1.694915254237288,0.0,0.0,59,0
4.265066338965877,114.6277194481522,30.939883800329948,235.24514499480495,0.8928571428571428,8.928571428571429,0.0,0.0,112,0
4.133869473298743,120.95280444591064,30.009669540596512,243.0975656937286,1.2195121951219512,3.6585365853658534,0.0,0.0,82,0
4.162321671050192,122.85306927664868,29.830851655987573,241.73613375096664,2.941176470588235,11.76470588235294,0.0,0.0,102,0
4.060121839832127,125.40295084207317,31.129958547622863,249.04881254763748,4.838709677419355,8.064516129032258,0.0,0.0,62,0
4.094849502724358,121.20037586362244,28.491906845897855,244.95544024274835,2.912621359223301,7.766990291262135,0.0,0.0,103,0
4.119429900191817,116.65447922911106,30.08050018843345,245.1512470997993,0.0,9.090909090909092,0.0,0.0,55,0
4.289449271541926,120.92094990403533,26.70987686245964,234.59515906471802,2.7777777777777777,2.7777777777777777,0.0,0.0,72,0
4.189202799147727,119.68610741520597,30.580897814752834,241.30597249566492,1.6666666666666667,6.666666666666667,0.0,0.0,60,0
3.9481493136390386,126.03568563109123,30.160047152321,254.7310712147511,3.8461538461538463,5.769230769230769,0.0,0.0,104,0
4.226295739569329,119.8131674275357,29.855750543805797,238.4751995428234,1.2345679012345678,4.938271604938271,0.0,0.0,81,0
4.392999470000824,114.60405283265634,28.114059471519113,235.00399359730315,4.3478260869565215,17.391304347826086,0.0,0.0,23,0
4.206410384947675,124.11405083989014,32.74894834827656,239.9479735044512,1.36986301369863,5.47945205479452,0.0,0.0,73,0
4.341962887382911,117.18884241207232,31.292850920300342,233.54806411788618,5.405405405405405,10.81081081081081,0.0,0.0,37,0
4.076576687272148,126.43245679947171,27.758450983320504,249.51373138722354,0.0,2.7777777777777777,0.0,0.0,36,0
4.2726008715373425,121.17043553318993,30.950516419962103,234.859951610433,0.9174311926605505,6.422018348623854,0.0,0.0,109,0
4.028019358632095,121.75418724469064,31.982973570781002,250.08627319159305,0.0,7.368421052631578,0.0,0.0,95,0
4.328497762149584,122.12209657043826,29.25618974315858,232.2294680911263,1.8018018018018018,4.504504504504505,0.0,0.0,111,0
4.188971390873436,122.39628061631214,30.36310387858971,239.26181527419766,4.545454545454546,2.727272727272727,0.0,0.0,110,0
4.17169224450575,119.59507453235055,29.96752824116965,241.11404327652204,1.25,7.5,0.0,0.0,80,0
4.114888204623992,114.23235624269941,30.189761520843174,246.84018783463296,2.7027027027027026,10.81081081081081,0.0,0.0,37,0
4.186249014288275,121.96034195959474,30.040135751466998,240.12352822476336,3.614457831325301,6.024096385542169,0.0,0.0,83,0
4.056340809523607,117.43880162038245,31.600293120751534,248.994658161109,2.941176470588235,7.352941176470589,0.0,0.0,68,0
4.021188121544991,121.01981533314097,32.7600880396227,250.97490296777318,0.0,7.2727272727272725,0.0,0.0,55,0
4.018317125573488,125.67055709701431,30.009260326995594,249.64423447945734,2.803738317757009,7.476635514018691,0.0,0.0,107,0
4.168989334552631,121.98232442072836,28.77108316433104,240.88303356839359,2.7027027027027026,5.405405405405405,0.0,0.0,111,0
4.059255488326529,120.88048963944567,28.44590938138986,247.76494671310576,3.6363636363636362,3.6363636363636362,0.0,0.0,55,0
4.401008012132545,118.50629475514589,29.1869203409476,232.5003536101426,0.0,7.4074074074074066,0.0,0.0,27,0
4.163120273025426,121.63277146211246,25.30876265349862,246.1973498728674,3.8461538461538463,7.6923076923076925,0.0,0.0,26,0
3.9317363377107393,122.20484515864104,26.777978488737624,256.15802565450593,3.225806451612903,5.376344086021505,0.0,0.0,93,0
