flight_mean,flight_std,dwell_mean,dwell_std,hold_mean,hold_std,n_key_presses,n_backspaces,label
143.274920663337,57.26972316680792,81.1444951953905,35.847253470359405,65.7927291316802,17.7610765433094,36,1,1
103.44819558702561,41.861454740422985,49.1125927446152,15.06947773045383,61.15025566342807,12.59419011084517,37,1,0
121.7228776609275,45.40323979819886,91.9775200686083,21.434001101523837,70.08762507133136,7.113054521229962,42,1,0
222.73517334776065,32.30253295696639,111.28996408094994,21.56403387468287,75.57017561713546,17.418926034289292,41,5,1
61.57299033010786,27.46048293602765,75.32321640115963,30.614019153892098,59.67981195512929,4.03173974071451,35,0,0
128.73119608315335,22.461378863090385,98.78519543447013,9.008343421427087,62.90666493113049,8.549334568445872,45,2,0
138.0786968217239,33.82653551477492,97.04683361487268,28.625986806575817,63.28534753913948,12.439372372535242,44,1,0
72.74135128916323,41.24932545303241,81.54676888575807,20.272410796121314,37.27858344429393,16.775929092715376,32,0,0
225.8576348160291,35.087486462847814,117.34788985995952,48.489386185618585,63.07409653371275,23.3559865136133,40,3,1
132.38308522010396,34.094385306422524,65.40758161125564,21.169020451870168,53.949363092780295,11.05381368143626,43,4,0
220.2853334589264,29.211792121948342,150.46746662799114,5.8744918208018895,75.53047409856543,16.937823264511096,35,5,1
120.41587415350816,31.133943919666894,88.54638379556269,29.56722715686078,48.00717578035868,15.937449878328112,32,2,0
105.43994117541732,34.58994001674291,75.13734708439038,22.192001161934726,67.4958257137363,6.682025711228325,44,2,0
116.3420711779032,28.11797561227179,47.03748492106955,13.765127403164058,60.021184210174724,13.618990021262015,46,0,0
147.4975283829637,28.964131465942195,99.03070841864856,20.38941086636052,57.85305452613163,8.688428530536765,37,0,0
261.992483831437,52.28039861329785,77.87311685845782,51.42711034464186,73.08069422041399,23.058902235578948,43,2,1
180.0273127582993,32.26342723514665,102.03311523132058,44.395979274301354,68.39182984011885,19.25176368291389,40,1,1
211.28520006125837,49.58498352963894,89.11451134150924,22.581793582982417,73.43765360634286,29.079618432486317,30,5,1
148.36402473329787,34.031181467805645,78.44512130139313,28.726423318788882,75.19729114343258,23.832312077543346,40,3,1
122.4534063198959,17.290482789077174,37.97132645768163,24.896150634245792,60.63183668807756,15.564314709589588,29,2,0
223.27939236999768,35.437688477624825,104.51576068171042,38.634140715616105,82.56815834517457,23.042053081360628,36,1,1
126.46158546232058,38.98669160339174,58.60026183784479,16.803598499946663,44.3589823652072,12.686615079875587,43,2,0
114.95292995747425,30.376965731239228,87.48665760198412,10.514397539574958,62.24816736691475,19.41609520175441,43,2,0
114.16377462168911,36.59531469589138,81.91890803561868,20.48302450515943,49.585687301354575,5.902563719211291,47,0,0
88.73618382606686,47.66511800327633,89.53589789660825,14.276928892556164,51.87530167707666,18.78243944051696,31,0,0
137.66219554294318,40.386060692088165,72.51128578258017,12.614854712359708,67.17931385822665,10.840712364526413,40,1,0
118.44325605974396,30.931583376997423,51.90139832271272,14.958049963884477,80.14113723359745,14.28356634547322,38,0,0
207.71423023271245,67.57593057912496,92.65771659855378,22.26585073384984,85.78015350090635,12.958489412288015,43,3,1
183.86215135689721,4.464504039441017,86.10271452709675,20.95287243853091,51.829045413597676,9.189833481793496,44,1,0
125.97505816731372,28.316150775271474,95.23088493012835,22.533354854526916,61.88670447509998,13.938308771176914,42,2,0
104.96417899809632,26.73987504183151,62.422530492912124,11.443460350970222,69.39029157499145,16.168513234457773,42,2,0
111.47284807588913,33.90366194395376,95.40590640309526,7.093729288451591,66.20997565872736,13.89203181986962,38,2,0
215.7858875029549,50.90962838796604,118.1570476981974,26.411736290564505,62.948179387403904,25.581078256998897,45,5,1
122.26540821075528,26.796149405632057,85.4367482239179,30.06736909646124,52.84662430905333,26.445400251262676,36,1,0
194.05919601408806,37.43049386566148,126.51000439442512,22.546066679622704,98.84881059032597,20.087295187213403,41,4,1
100.87099002500759,32.95333749070028,96.67028831436909,28.877362328087024,82.80373436995612,8.075123816560216,42,0,1
106.63711828922013,34.76651040800557,93.37816451855412,25.16996227441443,74.86159237018532,10.588143077031184,44,1,0
157.4659555243509,47.15907631132694,61.59478884067197,15.860554341412055,40.49922073475619,9.499336846843843,40,2,0
142.08429130924054,57.666838081074985,63.500445060777665,54.63013688775024,79.39267098552949,19.88361043386099,43,1,1
146.62707818033672,61.52606792679313,85.22522549390145,26.934069253216176,55.83054938005053,19.543536282176017,35,9,1
210.56119126291438,52.37990230254744,87.4594429633921,35.86851538784868,74.11281161691707,19.146045805772804,40,0,1
118.28793939161416,20.906148173970628,150.16612546113126,10.699131306765675,64.42616325184488,13.590539096202424,43,7,1
137.05547350244439,33.66814043285442,110.60200828995379,7.476683920275745,56.32136706303516,14.158190133444073,38,1,0
129.69465634588948,22.595098936678415,110.06634955512756,14.763933593796255,49.9079684756261,13.276785778568481,42,1,0
103.07286690018253,38.648244384910114,78.54033273947613,7.5054302698952675,82.18743357530849,8.918745848436416,31,0,0
170.56120051156114,59.4799000074169,148.5235600768355,4.897778589595873,85.9995322646741,22.031101843051164,52,3,1
209.7674284126014,55.56504314781118,107.36704007681942,29.61348231172675,78.41414379025974,17.42637512060697,57,4,1
113.30449335786918,22.17401402581411,78.97696204500997,4.401602920351539,57.96843633666219,13.428017701198248,36,3,0
111.92703073516006,37.07032359610785,58.89920851160663,22.630228172037608,63.10186516828704,6.54585654508787,45,0,0
100.89754841301294,50.847129212310165,78.85641474019104,16.23985016328176,65.43806653888117,6.825497855670824,35,1,0
128.47198131186923,19.92088304571794,102.45320410776284,9.613359014766736,51.0038134245421,10.553952110198123,39,3,0
175.05069279600974,66.53356489745435,95.80720013161675,21.437118763397194,75.50699525312201,15.61252455829179,45,5,1
198.3122243970314,17.573911787370555,112.16983297356157,18.330821986285567,70.15015313151213,10.596980482474828,34,8,1
160.12271899528088,13.974364268534515,107.34399597550777,31.980786170315994,75.43807466862624,19.656474033288927,37,4,1
148.24441110830858,24.40453714710531,85.61093132196565,17.20402653309788,56.58381533229684,6.03860077015681,49,2,0
118.40717217508569,1.6696970985725983,83.9672252742706,9.407043715895595,64.66321649183293,12.895386759118626,40,0,0
178.59969559975056,45.11591839763527,40.664938625185385,37.78682745725789,79.19556650003553,19.908853888178236,54,3,1
147.5599654548462,59.17967656853798,110.1977449584239,34.653840768191756,93.81839628632983,17.746943361020158,35,5,1
128.56614194415297,12.57052469513335,75.60863121841318,16.682819911499966,58.87029524050932,13.435639925650744,32,0,0
190.34644591421554,16.90491253604069,122.93925736510339,20.975852792558747,66.35557374124015,16.884387503172377,46,3,1
139.71459991359725,45.68182429527326,79.56775097617066,5.689686666592479,60.63193603850227,14.43714046566344,33,1,0
143.74772103129501,44.47796418457866,84.72457807332998,10.77335574943146,72.46164997877945,16.170986531365372,47,1,0
171.79127284037227,39.38640022678945,83.22474226181822,24.26868763912327,63.108383975387895,12.177791675102027,43,0,0
131.5926634642715,28.238875660401373,96.85140930643642,22.643982320796834,54.555989804210874,8.876098828622851,37,0,0
126.51592633164333,30.8298741881251,90.15491146062581,32.27362639107021,70.4784905688975,8.499163196885016,34,0,0
123.88768603154672,28.690741948738737,82.89292764725286,29.400694321418584,72.30484356358352,12.726460859177681,43,1,0
146.9738526879143,52.24185186090477,133.57147928697515,33.85821486432223,75.40322048824267,10.504586882564205,36,3,1
126.76967686923382,21.2415759350489,86.30402793584842,23.310674952992898,75.32783884768105,4.925657320346075,49,0,0
114.09197179721941,21.94200345115795,99.57444033185628,17.78377589967848,63.64711773208485,7.8968256602970355,45,1,0
180.28713867631768,67.79928008871448,129.31671957205927,15.956835833038305,67.37632158758156,15.02400446798812,35,3,1
146.35195071215918,29.556385444884384,52.37121381602685,28.0431028723668,70.06624631596515,14.909117503748638,41,2,0
99.86914869440717,43.78467355453808,99.57252144978995,21.18779563600426,54.33023608995721,11.935704455351702,41,0,0
268.5012415758897,32.40708662973514,91.02806253781759,22.641464240876395,72.82668525114589,15.24868403921281,40,3,1
146.3423013467973,29.45221639661175,79.22067843648833,30.113952010818657,56.23224530262145,8.052349491986735,42,1,0
117.63862946017842,20.77587015156047,84.22022521234365,24.05704492979693,45.25049320289662,12.092664320248396,39,0,0
77.5629020198281,30.07362681423567,74.82525257064398,30.9103961194906,50.022437208930654,17.27640410978395,42,1,0
107.84356025811135,15.21453063001201,83.40543290583418,4.644464516187885,65.67021832903227,12.622300451034228,40,1,0
227.70940661665657,58.39782520810877,102.02845928479316,37.462775936104094,86.96807070910893,10.593566053429527,37,3,1
129.6852737636445,54.62841184287957,84.92584710276508,39.00791174028302,73.56828825836371,8.559390966056917,43,3,1
209.25521010299968,29.554556405504094,116.85548060198053,36.9403261096794,93.8992117654687,20.176377399395818,39,5,1
203.61688245005854,37.739743145668726,89.22547439307118,8.939937986168665,63.226952840463824,13.435909560684589,40,2,1
174.31413852237816,44.93890744317847,98.04812219691172,41.941481480131266,66.00036566432813,22.01234703163487,44,6,1
130.9346713640276,43.33885745500573,84.03163683722963,30.74941685167722,62.578616172949594,9.549063299940972,34,1,0
221.1782992639343,56.24618213157522,67.7326352759012,25.178757156785306,57.21457955479184,14.766527000336353,43,6,1
112.66351176370625,30.46006386736341,85.82636920516259,20.52084670348303,69.9578351015749,10.796329147018604,35,4,0
134.27922751705086,50.01490581830255,73.49685689604476,21.09168319869218,76.23859511719101,20.60766429329354,41,6,1
212.80632747021937,40.6502796834504,142.10173278669004,10.516214932678487,66.45358770179247,21.8930852437479,42,4,1
152.30751378938885,16.810315016974894,89.3838695375984,18.49835334764864,76.88311811452883,15.686765192571078,35,1,0
113.5535906157732,30.201064668690982,102.26962792814761,26.061108120090402,53.9403701605249,11.115468833534313,32,2,0
144.34317041650993,31.796222726319236,64.60469566415156,17.523464882003804,58.73858450122682,14.43152133247904,41,0,0
150.42632103844903,43.45147620452415,103.84161925342548,20.597378430564255,63.26670921542168,7.225633743863929,38,1,0
227.6682998842826,34.48065643812675,77.91709086672162,22.66574833182761,75.37457507603477,7.873551551253815,33,3,1
176.65128160603152,31.8627776303056,80.84144321009464,29.889936783715925,100.40847379704411,16.553190333672582,50,4,1
128.07460180673218,20.488156296120437,74.03676955181334,8.134875449172846,64.92949810466969,4.360809321364293,35,0,0
119.51608787218167,26.581781797538646,59.23222970862505,22.571235714944375,56.74578728627169,8.79225009974514,44,0,0
101.92596278539745,19.930726390548557,94.815927738869,15.125944946633236,73.08989409729112,13.91053756403954,29,4,0
126.48718563443207,30.47825319784683,68.36590457843596,26.056898101061822,44.890754381830064,6.721085375403984,38,0,0
96.41920417680396,24.358038201395136,68.30289986393599,24.87332801078372,71.22771240233342,11.473623671346697,39,0,0
143.75358776923127,15.059622067102493,94.87889464830432,30.299802437165653,66.61185474816004,13.706527143907188,43,1,0
279.40759666715564,37.501913543837226,122.27724795964441,23.797357033323213,73.42655444100393,27.994074483083374,30,7,1
124.02319311745678,25.023274765709605,57.1460328399775,27.631709985606456,50.75591431770002,14.155354814148385,38,0,0
125.66575743092284,17.318631950246875,79.72798634737877,15.316322679036006,39.19717382757548,9.226680381592473,43,0,0
173.93142265691083,42.058601839845934,126.14270846301427,24.86686910994339,77.27471832610411,25.203777965878338,44,1,1
131.7338760295055,30.683715659676587,87.27101971953385,33.779159025522034,70.47176655002997,15.928461248660243,33,1,0
213.5787401807362,36.04509617368601,135.24946329739225,16.01901985318125,76.66770782835941,24.459451891465555,52,3,1
228.72778847017025,67.39504656664805,129.67780307535523,27.556001644624896,80.01217686020698,23.567841224520265,35,4,1
93.08040639506503,19.528424313097354,76.58161161851248,16.154549361590686,53.80128929375448,3.1712539282627414,50,0,0
122.52759159092824,47.110288091907876,76.53820771845916,14.03620128465018,67.07106160106562,15.003328437387262,36,0,0
158.7785799811657,35.23960512076735,68.04519996779183,22.073403103483866,52.825013979155784,4.125271447666452,41,0,0
99.9933735078885,26.001000098906836,81.85860224781607,25.011372912901667,50.34424993790161,19.025973126701277,30,1,0
106.44510058950297,22.548322296826495,89.22441848070162,26.382250867805855,58.92872782829324,13.951467334784038,32,0,0
217.32512289364277,51.67343842514826,108.57622360866011,41.73900931574208,70.96619996738698,17.488542425163246,40,5,1
123.59163563879196,36.127907415832894,57.66073603339673,23.041780680780032,44.571778509627876,15.120889898405743,30,2,0
127.01260198547118,29.745058714148005,76.31006992466449,15.201117999615464,58.176852992830064,9.787819969132256,39,1,0
129.78374260295328,27.828411928631432,86.70055416213717,9.577544207505964,61.06435416431289,13.201664398205075,42,0,0
143.34716323706323,35.14447144474014,66.77591189632155,20.51378098791033,69.01843100950988,17.139722970960147,35,5,1
142.19399683912445,23.961410687630455,80.09822986706808,14.743697438309272,69.3680567713306,18.976672544589178,41,0,0
128.19637313857027,26.567940731569625,88.13635954298152,23.65116612246755,72.19943199232831,19.25970364034605,38,3,0
115.17484690762915,9.14207561094996,67.865541606113,28.06549564148068,67.20357498393508,9.610938506905976,46,2,0
159.01731944931797,68.63813714252954,84.82669596914455,18.61217063023787,75.88488943447854,12.269893778763128,39,7,1
157.9976386979043,32.98797780321762,94.88942154469144,22.46372751945639,47.71055093528108,13.41936062228119,49,0,0
196.96267446073804,34.09838793249236,122.52786899444132,17.757749916444194,77.2380746026008,13.56951177118273,35,3,1
181.57788192962957,31.83573964705642,98.02783201990646,16.42301273132448,77.71900714832769,19.424088716937185,36,5,1
142.14161338573945,30.870164803923867,64.29617374839641,15.640885932973765,74.57437949370436,21.344584398398496,38,0,0
127.36736734289971,25.002779872841867,100.88129269825875,35.427746739125624,98.62630621445851,19.675426525652107,37,2,1
76.54660907971927,38.567374214704586,60.729083503737996,25.597651607433022,72.40383434605421,15.99911831807009,48,3,0
94.69617495380655,49.99845802485033,105.8601761451731,23.434230366530784,54.98659847343026,17.574996554848468,47,4,1
220.50549638576285,64.48724730821502,111.71043065713735,39.07611811046768,85.32220944261692,5.665801356262701,50,4,1
118.18933435391679,25.742443953484095,79.00751098180348,4.4600763871053655,64.2935071366127,12.109058030537899,47,3,0
126.63960661138029,34.504957237780346,83.88331273569058,26.625859529964316,71.60952690742562,10.935583779015131,35,0,0
272.31665002464445,62.6762897634558,85.30049797485468,21.274887233943637,68.45335463506167,9.451524543922918,31,9,1
134.18903634278078,35.559414516458425,88.92281560095867,20.0382049099692,59.17554040850847,7.986698170183873,38,1,0
111.29027258860313,10.95055545989361,70.80182161286005,9.306933410509686,66.87140306002979,14.831538057648924,48,1,0
130.26211596352167,25.66126537020811,75.13070488403088,28.46558424834334,48.74129172854876,10.477237243590356,43,1,0
114.80906644832166,47.22155097808195,83.56597591858979,15.336156295474462,76.07404549823428,12.10281952811163,50,2,0
114.47883770255933,47.478600750973875,92.81736743782251,19.503258842432054,78.24059536134236,20.428224675962646,39,2,1
132.30734968026107,23.961617025068133,80.3597002852339,36.18430839451672,40.81410576440697,13.25220019527488,39,0,0
101.29122595910809,25.52038661550025,68.74059767034866,15.074544891235393,60.10067008522581,16.586316245261482,38,2,0
141.71964232350064,17.851938641113566,75.50675883201211,25.1954697369855,76.98458702375565,7.605216739725872,44,1,0
199.8749436203039,25.716013289208416,110.58599867887338,43.70962760129293,85.41665585073332,13.767457715985293,40,6,1
136.1611559656229,27.69413601476387,59.37372150249372,22.731205350160597,67.51090543003633,15.020111174078592,42,0,0
132.01209886538766,50.58972279720083,89.99694637570542,22.212604846308473,76.29575775462051,15.786713742203704,41,4,1
156.76367353590246,29.47494931461348,85.81519818549269,22.634719933224396,58.47622502728823,6.3483296023405105,45,2,0
214.3205678120858,68.14104550919664,79.3982789019114,1.5605633522823226,70.55106935646991,15.481381725799125,38,4,1
113.01366407763605,30.430408708503876,97.3487247739136,19.636571488567572,37.40613742095814,18.864303785594068,37,2,0
119.61160788224535,40.22841471550764,99.04419893899764,30.578981868775195,61.96272338440863,11.603517923373508,30,1,0
113.93640434331449,28.09553814070783,61.32274136059871,10.811376074405052,73.12549194340227,13.933978807857166,37,1,0
211.7270275287471,46.76561127691437,84.54332538222073,45.731360220429025,89.27007339726003,24.383735070275087,34,2,1
175.1177147151489,19.923580900077493,97.72006894320748,45.45226445884819,58.0528964709864,15.510264725203122,29,3,1
98.92635161707292,35.793467597567755,86.27771838735582,24.88879384930581,75.8371754563954,19.3352989159999,42,1,0
173.62551071416374,52.79806527152867,139.05889107999013,33.13238249000712,85.5283465104777,15.816775209220122,46,2,1
165.17668950396867,48.150124620338836,75.48930555570195,30.659311085789003,53.66429358357179,8.241415446500538,33,3,1
154.2122674516385,30.989337870288836,86.09141028273001,6.917181469211863,51.814751943499346,5.35189048795786,27,1,0
117.91101562925057,33.3835744193596,67.78770115103595,19.4939513819986,80.22212562972086,15.178179192853252,40,2,0
116.62356553619979,20.07421993271177,62.52197000052067,13.061640476628119,65.2654777915368,14.025641365516549,45,0,0
121.40104326226363,30.20417167212918,58.09546347186166,14.876985530993553,50.56398284080669,18.496765310888257,42,1,0
186.7223922386728,53.99176029482556,97.67858379759033,32.896698121381405,75.3843041204186,27.26370362856687,36,2,1
140.19406072586483,50.78566260797179,117.461321326642,21.075350322843423,73.54656722252824,11.562659305710495,44,6,1
172.7398735145733,32.85164851365888,112.17968892984871,39.37406282469496,66.14857964911873,18.07442989887952,40,3,1
139.5039525956486,26.16125258669217,78.23028358088933,3.357011190510285,78.5383415750222,9.980087059970804,33,1,0
130.02188339879692,32.02280407621219,62.64505316503454,24.901553378976025,32.43537202909289,7.524613927474505,37,1,0
237.1543083125427,55.94729043401446,105.99589748326328,39.89599329590471,54.641009519488875,22.66676851032846,32,5,1
121.03471471831577,65.87881331519878,66.88721279659835,24.40774202044789,80.73454723315261,24.56344170979479,44,2,1
156.5628930672898,45.32833231747252,112.9264032627165,40.759341227007994,84.57012368253748,23.185842353109248,48,7,1
193.1642711484052,49.75428010476173,129.4899473514103,31.45758639327657,72.37729993993901,10.745262171623166,40,4,1
230.11370537709934,57.15040857759175,81.47521774822899,35.11555528522005,75.62847407669996,20.158152625902282,37,4,1
83.38734206287086,16.440296551400362,85.04874568188552,20.63029108706871,67.07058858401203,14.783845021214418,35,1,0
130.22405199049962,28.042147290314187,73.13473157481383,19.740943341487366,50.96796391104549,18.613760435303373,35,1,0
101.24307430335668,46.883228799767224,124.70863551513602,21.399975248776983,67.78017085333052,14.521440739655864,48,6,1
184.13752517232425,30.659121724749085,101.90055770544146,29.178633364459536,69.0541958268083,13.180846229237662,40,6,1
139.05749094405877,26.68568628718497,72.56441080137651,9.589920350031603,59.98928866462586,13.737165845262924,39,2,0
152.24556515977292,24.813332803787898,78.10003958978506,25.028320802359723,44.801319626244904,18.897673442439622,37,0,0
179.10884083265148,25.528441444692632,104.84900361271639,38.93347262608146,58.24931718643657,16.07492463398942,41,5,1
152.79929058742786,30.29430591677552,58.70850205182485,33.305822705460216,54.260653669258,12.781719664106074,34,0,0
134.84254982143784,35.166444459359674,67.13836355679175,22.386052194737548,60.092900683066944,12.717274004639213,48,2,0
121.50867277803185,20.18674063482535,82.9732599158123,17.480661239717264,67.25923611648402,6.2998699723853075,33,0,0
212.93119662710822,54.109335226525396,101.7068791104102,26.44453328809294,79.62129638551656,19.460037391584976,34,4,1
189.03046092447016,67.01775667495964,98.5990711254407,45.09546862612632,74.46887855665707,11.142196808127295,43,4,1
103.13506809367617,26.81153644505269,75.47400419062046,12.000465135025195,52.78559250169795,16.05156229614949,42,2,0
140.98535890887,83.98234350111873,96.24596788251927,29.841340815464864,83.38684549802119,15.366295377007075,41,4,1
116.48228375135326,29.200915473374504,80.95312856841406,7.505392215656997,60.63107121492024,9.881583804790829,37,1,0
122.46409613568972,32.0507533923463,90.54880742143921,13.539161711381343,46.67871045369099,9.811301583424928,50,1,0
157.8831665053079,62.49792504331505,78.34318942263313,27.962404865055795,76.84257571708699,10.937877671863834,33,3,1
220.07299414727748,58.370158524078704,61.49475574825029,17.417036147490947,60.910747435485945,16.761605655356746,37,5,1
160.0971664645917,41.934664100315274,114.54244962970986,27.82384577282333,68.02899387367057,18.725972606181003,40,3,1
148.71986029955852,40.64337776983276,111.58123145389341,21.961968199029144,57.76854026366381,19.618941794263087,43,4,1
123.89214910474486,21.639083297803737,76.81322445930417,23.943869655754927,60.30268671108619,12.100982516326532,42,2,0
105.15058828603904,33.08009902217341,75.46854438463092,18.859614646366353,47.862878010267494,19.020334423046148,43,2,0
93.59954977558588,16.971552364752547,103.81100903623306,15.563479479555397,68.63605506886287,9.988701124257537,40,1,0
107.76461818189429,34.520678382596714,85.9999482941541,17.114871984662503,65.24864991725129,7.2759799662762195,39,2,0
119.25926405903176,26.44025915614167,82.4878854019801,16.214656515159447,58.290899465252565,9.996034921078332,34,1,0
96.97647963685867,41.58343531314548,93.04999400588179,20.24978615061486,70.16289252295188,17.0150673990371,38,2,1
106.15158040252288,36.97974030130098,85.52746380258559,21.21676467671394,57.87765698384453,14.752963803301359,46,1,0
173.98718158912513,39.208308358707875,98.40301693024408,25.53545521744952,80.66516029266116,16.71403160313052,39,1,1
166.93215147254543,60.228313377214576,87.76789707590831,29.182633239685057,76.67068078156339,20.361809259447398,33,3,1
138.29689221317693,46.61975881087843,63.27989433286338,25.95721755787921,76.80821074622297,17.955666780718058,48,3,1
135.20111927379205,50.98221474546747,84.84870781300343,19.638114424373377,71.38698946694647,10.70695096245004,42,1,0
121.64879505869007,28.619176653385182,56.78645308795534,15.188518959491944,56.14599023503042,14.737972098787584,41,2,0
90.8489700107014,35.91136117923932,83.05915786273992,27.687650624663988,61.670431041691444,6.959968409390978,40,2,0
113.81581845900273,28.9302853014152,82.89484462659394,3.4038023868549345,62.852819511674944,9.570692358329211,52,0,0
144.5900525550311,35.43286960710096,122.23262948282104,35.510601242159325,57.31390923828341,24.4135104914282,42,5,1
126.3834902083836,12.527783330347443,56.52539159837331,25.728196154239733,48.26182002901576,15.766995421457484,45,2,0
146.8090089204629,30.94621044669358,70.98669236219281,17.941339841279564,43.241598354481525,14.11304304265775,44,0,0
203.44663201571134,46.70956002191659,68.97947636033359,41.926062049773165,85.72167473311188,11.678180315721677,39,8,1
122.30052158294835,4.934284294632832,85.02975884595962,23.085297281071348,63.957115324169536,17.354711896932216,50,3,0
190.2879588142371,31.123730692820473,131.5144090074753,6.835551430725097,87.25990473837525,11.863124135563822,41,2,1
170.3733930187915,38.24697162501235,100.37581022615882,36.22861484961496,75.71585478008501,12.74531234968347,44,1,1
180.31520738778912,46.107951516163205,126.45852320671064,26.961365705188697,73.0432646432763,15.585097903056718,45,2,1
104.96061336522362,28.93805909960247,98.67561512334885,23.1934232340622,41.54576115195464,4.6475697397646405,45,1,0
113.61892128666764,60.98299434071258,79.22736209369108,17.18565489807647,52.44966004089501,10.164932681335229,41,0,0
188.483734122967,40.202605831668656,84.79431122756813,32.31669939018727,71.55952413835617,21.47426938762702,41,2,1
141.52014277197196,35.10124361250075,78.27217506835281,30.382812193996138,59.55401328004777,15.150213627220191,37,0,0
139.36484692040085,17.494413485558482,70.17840152777053,44.76114874565764,74.62324875520771,17.96001299765843,40,6,1
124.45829784675155,32.49602575550391,99.99042563862989,15.237695196906015,97.90531528053283,16.819308999703583,36,1,1
115.9891558198516,34.80167190395721,100.68287786680425,34.44874916677123,83.32590495427222,8.806905503511267,41,4,1
105.83186466179075,25.8948151727027,114.58455256050783,37.092520097308395,56.51691604955994,7.844106065140943,39,0,0
89.72571214774345,48.18898532200325,64.76627930524182,16.723128263426666,61.923689270375114,16.101626283005146,48,0,0
144.28849938032465,42.59160585747304,101.44498268472405,19.76265554722182,85.49705612051528,21.069154032707324,42,5,1
88.31728113989021,31.367466473992305,60.32684050944498,19.75278198283573,49.82508937111922,7.440274912256418,41,1,0
125.34253302022967,6.957880640560333,82.36019851509616,14.378407934966583,58.86403072365252,15.27152786682988,34,1,0
130.17450046459868,26.389907767474302,94.64759883594746,13.545628669758013,49.89003039923993,14.296656833455406,40,2,0
206.19902336886759,69.58884775112628,121.46733164889945,38.87308962459746,87.4732967067671,4.672598995349254,39,4,1
